4.302627774787710080e-01,4.300068474196372947e-01,1.535126729818813984e-01,1.342687771675434572e-01,2.767501047242487688e-01,2.957380712032318115e-01
3.916704107392975365e-01,3.676175671689053681e-01,1.202281905546229573e-01,1.215547356120449396e-01,2.714422200311054634e-01,2.460628300905227661e-01
2.815148474529702849e-01,2.942512222427002833e-01,1.091493305928529639e-01,1.185723291908172827e-01,1.723655168303942498e-01,1.756788939237594604e-01
2.051774884197623272e-01,2.199834510684013367e-01,1.063805038996159663e-01,1.179434058672570174e-01,9.879698443345408254e-02,1.020400449633598328e-01
1.525549821833029618e-01,1.626149322441283740e-01,1.042553828583356601e-01,1.090628888378752104e-01,4.829959941909034438e-02,5.355204269289970398e-02
1.264295882466150156e-01,1.346206569132652742e-01,1.030948120912418137e-01,1.108344687901912790e-01,2.333477607487324454e-02,2.378618717193603516e-02
1.135484310154347282e-01,1.232201759009919212e-01,1.014030577065026806e-01,1.111511637635053534e-01,1.214537323710132219e-02,1.206901110708713531e-02
1.071259679787970598e-01,1.224320765505445829e-01,1.011927946014924279e-01,1.165522129294720155e-01,5.933173370183485347e-03,5.879862699657678604e-03
1.030156370004678690e-01,1.128158378315732846e-01,1.000450732523297942e-01,1.098167016864457085e-01,2.970563727858268298e-03,2.999136922881007195e-03
1.015847975962815147e-01,1.165352288554323545e-01,1.000686654315746243e-01,1.149854585132066287e-01,1.516132276787600982e-03,1.549770822748541832e-03
1.030181461420068695e-01,1.079392004361812152e-01,1.022580379838163578e-01,1.071329228976305448e-01,7.601081760320936402e-04,8.062768029049038887e-04
1.013922885040494937e-01,1.142259091138839722e-01,1.009994949897790872e-01,1.138102206936542071e-01,3.927934278103651549e-04,4.156888171564787626e-04
1.026875863441246289e-01,1.100949370797644211e-01,1.024947920021541531e-01,1.099075496276008257e-01,1.927944121370215973e-04,1.873860601335763931e-04
1.028384400749618732e-01,1.099710901604687846e-01,1.027700471632341100e-01,1.099218419019846182e-01,6.839295367578241997e-05,4.924512904835864902e-05
