4.007080571725964435e-01,2.737721337212456474e-01,1.888271176954731401e-01,9.744997032814556315e-02,2.118809404673811514e-01,1.763221621513366699e-01
2.785719571635126846e-01,2.693730269869168414e-01,6.134239009115845243e-02,8.550187614228990651e-02,2.172295672819018475e-01,1.838711500167846680e-01
1.593708532396704014e-01,1.832229197025299072e-01,5.020931380568072200e-02,6.870569495691193629e-02,1.091615392360836267e-01,1.145172268152236938e-01
1.067750618560239645e-01,1.181144523951742353e-01,4.634687382495030622e-02,6.376123925050099228e-02,6.042818774003535370e-02,5.435321480035781860e-02
8.340590121224522591e-02,1.026880140933725538e-01,5.112995724775828282e-02,7.242903175453345443e-02,3.227594428462907811e-02,3.025898151099681854e-02
6.323960492154583057e-02,9.157227642006343649e-02,4.703091490664519647e-02,7.647889893915918447e-02,1.620869006146676700e-02,1.509337592869997025e-02
5.730059933848678788e-02,7.267449092533853627e-02,4.894101134268567105e-02,6.392310746014118195e-02,8.359587859013117503e-03,8.751382119953632355e-03
4.930061522172764221e-02,7.576680969860818959e-02,4.519296323414891819e-02,7.170105011512835358e-02,4.107651926460675895e-03,4.065759479999542236e-03
4.647643920616247037e-02,6.745680173238118027e-02,4.444069264573045214e-02,6.537219054169124410e-02,2.035746471665334130e-03,2.084609586745500565e-03
4.669000966241583506e-02,6.456633057031366252e-02,4.574770790059119741e-02,6.362582888040277385e-02,9.423018167581176168e-04,9.405020391568541527e-04
4.895928144105710089e-02,6.768487104111248209e-02,4.849442941485904157e-02,6.723180123501354410e-02,4.648521070521382864e-04,4.530712030827999115e-04
4.509585027699358761e-02,7.874038670625951863e-02,4.487812283914536376e-02,7.856475375592708588e-02,2.177274941459472757e-04,1.756330602802336216e-04
5.013155954657122493e-02,5.439583419097794581e-02,5.002948109176941216e-02,5.427360275967253733e-02,1.020782918203622076e-04,1.222322753164917231e-04
4.903966885758563599e-02,6.047671402080191660e-02,4.899136563763022145e-02,6.042941959781779337e-02,4.830313500860938938e-05,4.729431384475901723e-05
5.014341257046908001e-02,7.189033884141179942e-02,5.011808796552941203e-02,7.186475541028711223e-02,2.532473308178850722e-05,2.558315100031904876e-05
4.720771295251324773e-02,6.958962107698123123e-02,4.719657864188775420e-02,6.958156699935595657e-02,1.113418729801196639e-05,8.054545105551369488e-06
