2.954825432535181484e+00,4.185665024087784403e+00,1.628914789910963223e-01,1.398948485705446554e-01,2.791933949348799349e+00,4.045770168304443359e+00
3.245595317254675205e+00,3.170215517916577852e+00,1.214664218541076229e-01,1.312204861736044059e-01,3.124128892066631025e+00,3.038995027542114258e+00
1.681868192838861686e+00,1.709766706253619928e+00,1.136170049480340893e-01,1.206314184484963692e-01,1.568251188368873450e+00,1.589135289192199707e+00
1.027582111035255652e+00,1.002540248505612741e+00,1.101076235261527758e-01,1.204306683800321909e-01,9.174744872812260477e-01,8.821095824241638184e-01
5.861548859071223916e-01,6.067940269378905294e-01,1.055263232370402537e-01,1.154930848390498116e-01,4.806285626155898938e-01,4.913009405136108398e-01
3.527811341225466912e-01,3.747122344818520912e-01,1.045238466418169920e-01,1.222537795596934374e-01,2.482572873023913274e-01,2.524584531784057617e-01
2.305726314240947594e-01,2.471291544906636384e-01,1.046269857572351969e-01,1.159422671065685612e-01,1.259456452358751755e-01,1.311868876218795776e-01
1.671740239030344577e-01,1.807584746720942992e-01,1.047914111639987322e-01,1.161375697305861987e-01,6.238261285792798261e-02,6.462090462446212769e-02
1.323980861442520252e-01,1.419716013714354130e-01,1.028350797293588886e-01,1.138642990684255590e-01,2.956300663533917641e-02,2.810730226337909698e-02
1.187268270902890471e-01,1.265038254254675920e-01,1.039289929953582103e-01,1.111415630959449868e-01,1.479783400576165434e-02,1.536226086318492889e-02
1.119671716017926061e-01,1.196084306278127340e-01,1.043584813869142119e-01,1.118113930396577166e-01,7.608690367209070861e-03,7.797038182616233826e-03
1.051049856964419438e-01,1.127948921887164391e-01,1.015652499577783530e-01,1.092089279852014871e-01,3.539735704605923537e-03,3.585962112993001938e-03
1.059351425588210271e-01,1.162659521115587125e-01,1.040583149024701531e-01,1.141022140992448697e-01,1.876827782828687690e-03,2.163738943636417389e-03
1.052629688873570057e-01,1.101175780467530535e-01,1.045582735306642835e-01,1.095139676744633500e-01,7.046953467463336600e-04,6.036119302734732628e-04
1.040978716200891274e-01,1.095069709451908790e-01,1.037923175237201040e-01,1.092372544585390320e-01,3.055540236288079850e-04,2.697169838938862085e-04
1.035778566085277658e-01,1.131238366695160591e-01,1.034380576939896712e-01,1.129975546389184043e-01,1.397988916362513287e-04,1.262809237232431769e-04
1.038528382877244582e-01,1.131467791868651235e-01,1.037932669872695529e-01,1.130981812689532684e-01,5.957131890604517628e-05,4.859916953137144446e-05
1.027362023509959532e-01,1.151311976557716360e-01,1.027021848973124624e-01,1.151042712574943533e-01,3.401743493484784490e-05,2.692519228730816394e-05
