1.576621487854033887e+00,1.668186590075492859e+00,1.616373107502153961e-01,1.341838122417147450e-01,1.414984179332152259e+00,1.534002780914306641e+00
1.560536967644228445e+00,1.614249604252668613e+00,1.189679482614430794e-01,1.208625026047229767e-01,1.441569022306307124e+00,1.493387103080749512e+00
9.666129396030596066e-01,9.739908014352505194e-01,1.105871644076399929e-01,1.175503767310426828e-01,8.560257775420592186e-01,8.564404249191284180e-01
5.646397034561853046e-01,5.634923494206025563e-01,1.076885732281904207e-01,1.126226706143755169e-01,4.569511304846585742e-01,4.508696794509887695e-01
3.497474738384482307e-01,3.651949012508758918e-01,1.051051248099625635e-01,1.073592717830951365e-01,2.446423487791551943e-01,2.578356266021728516e-01
2.234905342378328552e-01,2.347977185765137975e-01,1.042463858159664719e-01,1.096383812837302685e-01,1.192441483338673863e-01,1.251593381166458130e-01
1.673269311156798667e-01,1.807143949688627127e-01,1.046571289128049448e-01,1.136084923592324408e-01,6.266980219309724320e-02,6.710590422153472900e-02
1.321520367710609101e-01,1.400040186081941418e-01,1.039638702178329877e-01,1.105270052615266591e-01,2.818816664611573444e-02,2.947701141238212585e-02
1.177980693257621586e-01,1.182910665654792193e-01,1.032342602183499713e-01,1.028857090367147620e-01,1.456380935307601855e-02,1.540535967797040939e-02
1.113690454708387845e-01,1.175239636347844008e-01,1.039178647184035575e-01,1.099630397959397432e-01,7.451180751213017095e-03,7.560925558209419250e-03
1.070333122375990709e-01,1.126147386832879183e-01,1.031576633267593524e-01,1.086298902160846291e-01,3.875648792285540760e-03,3.984847571700811386e-03
1.046176839966981992e-01,1.121272571886388209e-01,1.026617744228658369e-01,1.102422703272448179e-01,1.955909685206078975e-03,1.884986530058085918e-03
1.043282221425862466e-01,1.117550645811626608e-01,1.033693656931555516e-01,1.106783066732952292e-01,9.588564631041491138e-04,1.076758257113397121e-03
1.038556108764541464e-01,1.053421789636978800e-01,1.034889540774381056e-01,1.050644658076075461e-01,3.666567971636272441e-04,2.777152694761753082e-04
1.036740714425020693e-01,1.066525551275565031e-01,1.035188070407963429e-01,1.065321240144280340e-01,1.552641567484759166e-04,1.204290892928838730e-04
1.037519499121766636e-01,1.147629533751079733e-01,1.036806673134171158e-01,1.147083553772133141e-01,7.128248755771818344e-05,5.460021566250361502e-05
1.044500354931657965e-01,1.065502618081294595e-01,1.044209522691376818e-01,1.065260325200282632e-01,2.908323561521998778e-05,2.422914985800161958e-05
