1.933111072260331464e-01,1.702278308728907841e-01,1.627488561034043935e-01,1.370897036283574288e-01,3.056225107150082124e-02,3.313812986016273499e-02
1.545162595550906015e-01,1.575212328833468511e-01,1.211391472099150740e-01,1.257516738582164784e-01,3.337711282817527880e-02,3.176955878734588623e-02
1.262584763103501706e-01,1.393051619066837110e-01,1.111804541259845541e-01,1.211993269860110328e-01,1.507802208900412000e-02,1.810583472251892090e-02
1.161643916324890669e-01,1.226266804844775155e-01,1.084482463354125986e-01,1.145563877801945851e-01,7.716145303888008282e-03,8.070293813943862915e-03
1.097315358235797927e-01,1.231377313428736742e-01,1.052859623500324304e-01,1.189379728537924702e-01,4.445573574791543761e-03,4.199758637696504593e-03
1.060438849616478774e-01,1.177660820490502303e-01,1.037943889139259779e-01,1.158035198583247799e-01,2.249496062273813411e-03,1.962561858817934990e-03
1.055240191796675692e-01,1.188031605425033110e-01,1.044721533395746305e-01,1.177651057059460465e-01,1.051865705642527184e-03,1.038055284880101681e-03
1.034428911937519541e-01,1.138927024254139386e-01,1.029418434779298397e-01,1.134518717831753676e-01,5.010478651340545802e-04,4.408294335007667542e-04
1.039840744540808659e-01,1.190509425198778143e-01,1.036986411658135515e-01,1.187480363915575376e-01,2.854333552409599965e-04,3.029035287909209728e-04
1.036508961957185865e-01,1.177286875454035264e-01,1.035028048345145446e-01,1.175958238779864357e-01,1.480913395696800076e-04,1.328639627899974585e-04
1.044769869929060707e-01,1.147972763456562711e-01,1.044079767530189523e-01,1.147397230280206570e-01,6.901007189182874462e-05,5.755361053161323071e-05
