1.969583689765589118e-01,1.603365143617758448e-01,1.639066624474709299e-01,1.266961069061205980e-01,3.305170636655459931e-02,3.364040702581405640e-02
1.552690744810686363e-01,1.452238778225504456e-01,1.238770383969927114e-01,1.188384529131536332e-01,3.139203580296805879e-02,2.638542279601097107e-02
1.301395858777320280e-01,1.326136518842898904e-01,1.142739889424616850e-01,1.152754337526857853e-01,1.586559705504673318e-02,1.733822003006935120e-02
1.161857636308106789e-01,1.215685309412387755e-01,1.078018109116146012e-01,1.137259154795454141e-01,8.383952866472166657e-03,7.842616178095340729e-03
1.132628551716097359e-01,1.104891929918756788e-01,1.091506174396420364e-01,1.069221527387316378e-01,4.112237789105926793e-03,3.567043226212263107e-03
1.081893552397805575e-01,1.092212044705565127e-01,1.061833620271853268e-01,1.073538597243336584e-01,2.005993130860062989e-03,1.867343089543282986e-03
1.062883468310585749e-01,1.138307057464351957e-01,1.053083604763890152e-01,1.129255645120373075e-01,9.799861931089272511e-04,9.051395463757216930e-04
1.050704368720139087e-01,1.111232419498264790e-01,1.045942239003779112e-01,1.106430319710992871e-01,4.762129078138243308e-04,4.802113980986177921e-04
1.043777797478703390e-01,1.059650613639790268e-01,1.041471367442780016e-01,1.057308658312719613e-01,2.306431349797120531e-04,2.341951767448335886e-04
1.038529105249821616e-01,1.071413236383635254e-01,1.037243332303180443e-01,1.070133075476265849e-01,1.285773544759291588e-04,1.280193391721695662e-04
1.038864814551679200e-01,1.083719690258686391e-01,1.038180414227930087e-01,1.083072183223871138e-01,6.844003849072055482e-05,6.474940892076119781e-05
1.038346344414423778e-01,1.076255635931514798e-01,1.038021543442107925e-01,1.075924830153011380e-01,3.248016159087214674e-05,3.308189116069115698e-05
