6.684376666630347241e-01,7.365759502236659539e-01,1.639860667816297191e-01,1.385505693749739531e-01,5.044515998755517705e-01,5.980253815650939941e-01
7.418545104387238576e-01,8.097192725309958483e-01,1.225817984512706377e-01,1.247327406890690327e-01,6.192727119043430761e-01,6.849865317344665527e-01
4.599603190040337797e-01,4.617083118512080309e-01,1.119958136482482047e-01,1.135566873260988596e-01,3.479645037314710310e-01,3.481516242027282715e-01
2.742280675357408048e-01,2.790648269538695825e-01,1.073919066137529049e-01,1.049096381936508865e-01,1.668361608828772269e-01,1.741551905870437622e-01
1.928813607673945385e-01,2.050914239998047062e-01,1.075580308404494451e-01,1.131057795137166977e-01,8.532332981939078076e-02,9.198564291000366211e-02
1.491915236307879977e-01,1.605414894337837406e-01,1.038318592981677391e-01,1.121061606905781327e-01,4.535966445484108239e-02,4.843532666563987732e-02
1.264711279627375728e-01,1.307000526441977617e-01,1.039003719895921635e-01,1.088823690079152584e-01,2.257075577025885807e-02,2.181768231093883514e-02
1.168128106464433880e-01,1.250761168507429355e-01,1.047001268703666443e-01,1.123540414712176916e-01,1.211268367035573529e-02,1.272207591682672501e-02
1.086520381672723412e-01,1.170708558593804988e-01,1.028969437910581264e-01,1.106235503863829822e-01,5.755094469102036391e-03,6.447306834161281586e-03
1.068642948683243693e-01,1.087305064026552887e-01,1.039057418635589286e-01,1.058130080525118560e-01,2.958552999723839446e-03,2.917498117312788963e-03
1.046353123637204785e-01,1.084647018534059676e-01,1.030878744178556766e-01,1.068313760468019846e-01,1.547437863824082391e-03,1.633325475268065929e-03
1.032533030468100327e-01,1.038422561967028979e-01,1.024954578328359511e-01,1.030474522580894087e-01,7.578452840982753333e-04,7.948027923703193665e-04
1.039195438123398513e-01,1.075222507620660212e-01,1.035319570931080430e-01,1.071190700436440851e-01,3.875865828028325090e-04,4.031798162031918764e-04
1.025282753242810346e-01,1.142091722442553636e-01,1.023839633053857945e-01,1.141107055501869028e-01,1.443120008008340728e-04,9.846355533227324486e-05
1.029454655749747760e-01,1.075863345669439142e-01,1.028838051028373723e-01,1.075305297182729547e-01,6.166052818233409458e-05,5.580338256550021470e-05
