4.640244592440722626e-01,4.938700345273201453e-01,1.668018667892677553e-01,1.380114091130403287e-01,2.972225915531347962e-01,3.558586239814758301e-01
4.523134024671995324e-01,4.539347471526035682e-01,1.219248896699369478e-01,1.214994088245125864e-01,3.303885120810486353e-01,3.324353396892547607e-01
2.891292054587462079e-01,2.781920082007462991e-01,1.118581774412334140e-01,1.180661438892667142e-01,1.772710277926264899e-01,1.601258665323257446e-01
2.067427813537477399e-01,2.135925578096738164e-01,1.096025077855884294e-01,1.096529515746694355e-01,9.714027352415983974e-02,1.039396077394485474e-01
1.525671336447864124e-01,1.570740656640667310e-01,1.064473945315037445e-01,1.079853358678519726e-01,4.611973900083950889e-02,4.908872768282890320e-02
1.272915805692435010e-01,1.278054489969061014e-01,1.046028279960937724e-01,1.063948127154547424e-01,2.268875230426393996e-02,2.141063660383224487e-02
1.160602791777511217e-01,1.174480017776099589e-01,1.050787195606093655e-01,1.055657882959796789e-01,1.098155967091892123e-02,1.188221201300621033e-02
1.100867839476333265e-01,1.123994813802150633e-01,1.044506094665352131e-01,1.066573389376012232e-01,5.636174457876153530e-03,5.742141511291265488e-03
1.074526463525267150e-01,1.157216901102891271e-01,1.044389791542228996e-01,1.129131640952367038e-01,3.013667312733037205e-03,2.808525925502181053e-03
1.069125912966221309e-01,1.079365964620732365e-01,1.053468634635992274e-01,1.065273786751696761e-01,1.565727889397257279e-03,1.409218297339975834e-03
1.059688397015877553e-01,1.080644087006266268e-01,1.051968628701966529e-01,1.072571831755340099e-01,7.719769716012875533e-04,8.072225609794259071e-04
1.040133360059555395e-01,1.079855356007241307e-01,1.036348520262347778e-01,1.076165586709976196e-01,3.784840570063344981e-04,3.689776058308780193e-04
1.060770599714179613e-01,1.080734351864801046e-01,1.059120939017867413e-01,1.078956287998992652e-01,1.649660711303344842e-04,1.778080331860110164e-04
1.040879440178552051e-01,1.066296752542257309e-01,1.040156278123692823e-01,1.065484840924350168e-01,7.231637827080846534e-05,8.119212725432589650e-05
1.036028154212688124e-01,1.093937331595672968e-01,1.035723278110753931e-01,1.093694091631242926e-01,3.048776981808942309e-05,2.432588189549278468e-05
1.029950085968717871e-01,1.117934117523523424e-01,1.029807796941341752e-01,1.117803732363077257e-01,1.422901991562081584e-05,1.303987482970114797e-05
1.035782714176365776e-01,1.104337476695386316e-01,1.035726585185883647e-01,1.104280755568582267e-01,5.612946878430997557e-06,5.671388862538151443e-06
1.053831302793085400e-01,1.086008810939697172e-01,1.053798739502592730e-01,1.085984073579311371e-01,3.256313050762515755e-06,2.477035877745947801e-06
1.051136326592347070e-01,1.078899459411891554e-01,1.051113536811172228e-01,1.078877405693324659e-01,2.279048969011887454e-06,2.205652208431274630e-06
1.040072772759465108e-01,1.143858766613098238e-01,1.040055023657837502e-01,1.143842032179236412e-01,1.774926739994773971e-06,1.673573933658190072e-06
